Kod wewnętrzny,Nazwa,Kod roboczy,Przyjęto,Sprzedaż,Suma,Brutto,Zwrócono,koszt-jednostka,koszt-przyjęcie,20%,Uszkodzenia - Przyjęcie,Uszkodzenia - Zwrot,source_file,source_sheet,source_sheet_clean,report_date_raw,spot_id_raw,load_timestamp,30%,Paczki 2,Paczki 1
D4A1A1D4C3,Dodatek 03,DODATEK-03,0,0,0,0.0,0,3.95,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0D4H8F6,Produkt CAT15-1 C3J0D4H8F6,CAT15-1,1,0,0,0.0,0,4.11,4.11,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1A1F6F6,Produkt CAT03-2-2 D4A1A1F6F6,CAT03-2-2,1,0,0,0.0,0,4.85,4.85,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
C3C3D4D4E5,Produkt CAT04-2-2 C3C3D4D4E5,CAT04-2-2,1,0,0,0.0,0,4.31,4.31,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-1-1,CAT10-X-1-1,0,0,3,20.68,0,4.23,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,2.0,
,Produkt CAT10-X-2-1,CAT10-X-2-1,0,0,1,10.07,0,3.81,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,0.0,
,Produkt CAT22-1-1,CAT22-1-1,0,0,4,22.35,0,2.36,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,3.0,
,Produkt CAT01-X-6-1,CAT01-X-6-1,0,0,5,53.84,0,6.69,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,5.0,0.0,
,Produkt CAT12-X-1-2,CAT12-X-1-2,5,5,5,94.12,0,4.58,22.9,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-5-2,CAT01-X-5-2,5,4,4,86.93,0,5.89,29.45,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-4-1,CAT01-X-4-1,0,0,1,15.36,0,7.44,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,0.0,
,Produkt CAT11-X-1-1,CAT11-X-1-1,0,0,1,9.37,0,4.54,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,0.0,
,Produkt CAT01-X-2-2,CAT01-X-2-2,2,1,2,26.94,0,7.16,14.32,1,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT23-1-2,CAT23-1-2,5,5,5,97.95,0,4.05,20.25,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-1-2,CAT11-X-1-2,2,1,1,17.25,0,4.0,8.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-3-2,CAT01-X-3-2,2,2,2,40.31,0,7.11,14.22,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT21-1-1,CAT21-1-1,0,0,3,17.54,0,10.0,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,2.0,
,Produkt CAT13-X-2-1,CAT13-X-2-1,0,0,1,7.15,1,1.43,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,0.0,
,Produkt CAT01-X-5-1,CAT01-X-5-1,0,1,2,28.21,0,5.34,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,1.0,
,Produkt CAT21-1-2,CAT21-1-2,4,3,3,67.47,0,4.94,19.76,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-6-2,CAT01-X-6-2,4,2,2,48.45,0,5.82,23.28,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-2-1,CAT11-X-2-1,0,0,2,17.03,0,4.21,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,1.0,
,Produkt CAT01-X-1-2,CAT01-X-1-2,2,2,2,47.06,0,5.51,11.02,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-3-2,CAT11-X-3-2,3,2,2,23.79,0,4.0,12.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-2-2,CAT10-X-2-2,2,2,2,40.22,0,3.69,7.38,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-4-2,CAT01-X-4-2,2,2,2,32.07,0,5.74,11.48,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT23-1-1,CAT23-1-1,0,0,2,23.09,0,2.73,0.0,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,1.0,1.0,
,Produkt CAT10-X-1-2,CAT10-X-1-2,2,1,1,12.03,0,4.92,9.84,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-2-2,CAT11-X-2-2,3,2,2,37.09,0,4.89,14.67,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT22-1-2,CAT22-1-2,5,0,0,0.0,0,2.92,14.6,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT13-X-2-2,CAT13-X-2-2,2,0,0,0.0,0,1.72,3.44,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-7-2,CAT01-X-7-2,3,0,0,0.0,0,6.64,19.92,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-4-2,CAT10-X-4-2,2,0,0,0.0,0,4.2,8.4,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-3-2,CAT10-X-3-2,1,0,0,0.0,0,3.96,3.96,0,0,0,17.03.26.xlsx,Sklep numer 16 #16,Sklep numer 16#16,17.03.26,16,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8J0C3C3,Produkt CAT15-2 C3H8J0C3C3,CAT15-2,2,2,2,28.15,0,5.58,11.16,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3C3D4D4E5,Produkt CAT04-2-2 C3C3D4D4E5,CAT04-2-2,4,4,4,52.34,0,4.31,17.24,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0D4H8F6,Produkt CAT15-1 C3J0D4H8F6,CAT15-1,3,1,3,47.73,0,4.11,12.33,2,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3B2B2H8E5,Produkt CAT04-1-2 C3B2B2H8E5,CAT04-1-2,4,4,4,57.54,0,3.18,12.72,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3F6J0F6E5,Produkt CAT13-3-2 C3F6J0F6E5,CAT13-3-2,4,4,4,51.04,0,2.9,11.6,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3F6J0J0A1,Produkt CAT01-2-2 C3F6J0J0A1,CAT01-2-2,10,10,10,165.15,0,5.32,53.2,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0B2J0F6,Produkt CAT16-3 C3J0B2J0F6,CAT16-3,0,2,2,26.55,0,2.06,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3F6D4G7D4,Produkt CAT17-3 C3F6D4G7D4,CAT17-3,0,1,1,19.98,0,4.73,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3A1E5D4E5,Produkt CAT17-4 C3A1E5D4E5,CAT17-4,0,1,1,18.2,0,5.31,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8J0C3A1,Produkt CAT15-3 C3H8J0C3A1,CAT15-3,4,3,4,58.2,0,4.38,17.52,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1E5A1J0,Produkt CAT13-2-2 D4A1E5A1J0,CAT13-2-2,3,3,3,38.09,0,2.88,8.64,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0G7J0H8,Produkt CAT02-1-2 C3J0G7J0H8,CAT02-1-2,1,1,1,21.67,0,4.09,4.09,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Dodatek 09,DODATEK-09,3,3,3,3.1,0,0.53,1.59,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3E5C3H8E5,Produkt CAT01-1-2 C3E5C3H8E5,C-CAT01-1-2,0,1,1,16.25,0,,,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3E5C3H8E5,Produkt CAT01-1-2 C3E5C3H8E5,CAT01-1-2,5,4,4,88.87,0,3.13,15.65,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Dodatek 08,DODATEK-08,9,9,9,9.2,0,0.32,2.88,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0G7J0I9,Produkt CAT06-1-2 C3J0G7J0I9,CAT06-1-2,2,2,2,30.44,0,5.66,11.32,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8J0B2J0,Produkt CAT15-4 C3H8J0B2J0,CAT15-4,2,2,2,31.78,0,3.4,6.8,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
B2H8C3A1D4,Produkt CAT05-4 B2H8C3A1D4,CAT05-4,4,3,3,62.04,0,5.11,20.44,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
B2H8C3A1D4,Produkt CAT05-4 B2H8C3A1D4,C-CAT05-4,0,0,1,20.12,0,,,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3C3D4D4E5,Produkt CAT04-2-1 C3C3D4D4E5,CAT04-2-1,0,0,2,15.49,0,5.65,0.0,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,1.0,
C3A1F6A1E5,Produkt CAT18-3 C3A1F6A1E5,C-CAT18-3,0,0,1,17.62,0,,,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8J0A1J0,Produkt CAT13-1-2 C3H8J0A1J0,CAT13-1-2,3,1,1,7.97,0,1.88,5.64,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
I9A1C3H8,Produkt CAT19-1 I9A1C3H8,CAT19-1,0,2,2,18.31,0,4.27,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1A1F6F6,Produkt CAT03-2-2 D4A1A1F6F6,CAT03-2-2,2,1,2,31.94,0,4.85,9.7,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
I9A1C3I9,Produkt CAT20-1 I9A1C3I9,CAT20-1,0,1,1,8.98,0,3.49,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3I9G7D4F6,Dodatek 01,DODATEK-01,0,2,2,14.56,0,3.23,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8G7I9E5,Produkt CAT01-3-2 C3H8G7I9E5,CAT01-3-2,2,2,2,50.88,0,4.0,8.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1E5A1J0,Produkt CAT13-2-1 D4A1E5A1J0,CAT13-2-1,0,1,1,12.11,0,1.88,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3A1F6A1E5,Produkt CAT18-3 C3A1F6A1E5,CAT18-3,0,1,1,23.34,0,2.94,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1A1F6F6,Produkt CAT03-2-1 D4A1A1F6F6,CAT03-2-1,0,1,1,13.67,0,3.5,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1A1D4F6,Produkt CAT14-1 D4A1A1D4F6,CAT14-1,0,2,2,18.54,0,1.99,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3J0B2I9J0,Produkt CAT14-2 C3J0B2I9J0,CAT14-2,0,1,1,7.87,0,2.78,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3H8J0A1J0,Produkt CAT13-1-1 C3H8J0A1J0,CAT13-1-1,0,0,1,2.78,2,0.89,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,1.0,
C3J0G7J0G7,Produkt CAT07-1-2 C3J0G7J0G7,CAT07-1-2,4,1,1,18.17,0,5.47,21.88,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
C3E5I9H8G7,Dodatek 02,DODATEK-02,0,0,0,0.0,0,3.57,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1A1D4C3,Dodatek 03,DODATEK-03,0,0,0,0.0,0,3.95,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-1-2,CAT11-X-1-2,3,1,1,12.43,0,4.0,12.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-2-2,CAT01-X-2-2,2,2,2,45.92,0,7.16,14.32,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-3-2,CAT11-X-3-2,3,3,3,36.48,0,4.0,12.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT12-X-1-2,CAT12-X-1-2,5,2,2,34.29,0,4.58,22.9,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-4-2,CAT01-X-4-2,2,2,2,52.08,0,5.74,11.48,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT13-X-2-2,CAT13-X-2-2,2,2,2,17.81,0,1.72,3.44,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-2-2,CAT11-X-2-2,3,1,2,29.5,0,4.89,14.67,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-2-1,CAT11-X-2-1,0,0,2,23.96,0,4.21,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,2.0,0.0,
,Produkt CAT22-1-2,CAT22-1-2,3,2,3,46.38,0,2.92,8.76,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-2-2,CAT10-X-2-2,2,1,1,16.81,0,3.69,7.38,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT21-1-2,CAT21-1-2,2,2,2,43.65,0,4.94,9.88,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-6-2,CAT01-X-6-2,4,2,2,38.59,0,5.82,23.28,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT11-X-1-1,CAT11-X-1-1,0,0,1,9.97,0,4.54,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,1.0,0.0,
,Produkt CAT01-X-5-2,CAT01-X-5-2,5,4,4,80.39,0,5.89,29.45,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-1-1,CAT10-X-1-1,0,0,2,10.51,0,4.23,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,1.0,1.0,
,Produkt CAT10-X-4-2,C-CAT10-X-4-2,0,0,2,24.41,0,,,2,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-1-2,C-CAT01-X-1-2,0,2,2,48.04,0,,,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT13-X-2-1,CAT13-X-2-1,0,1,2,16.56,0,1.43,0.0,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,1.0,
,Produkt CAT01-X-5-2,C-CAT01-X-5-2,0,1,1,16.39,0,,,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-7-2,CAT01-X-7-2,3,0,1,21.54,0,6.64,19.92,1,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT23-1-2,CAT23-1-2,2,0,0,0.0,2,4.05,8.1,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-4-2,CAT10-X-4-2,2,0,0,0.0,0,4.2,8.4,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-1-2,CAT01-X-1-2,2,0,0,0.0,0,5.51,11.02,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT01-X-3-2,CAT01-X-3-2,2,0,0,0.0,2,7.11,14.22,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-3-2,CAT10-X-3-2,1,0,0,0.0,0,3.96,3.96,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
,Produkt CAT10-X-1-2,CAT10-X-1-2,2,0,0,0.0,0,4.92,9.84,0,0,0,17.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,17.03.26,21,2026-04-20 17:42:40.483431,0.0,0.0,
D4A1E5B2C3,Produkt CAT13-1-3 D4A1E5B2C3,CAT13-1-3,3,3,3,31.92,0,4.94,14.82,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
C3B2F6H8H8,Produkt CAT04-2-2 C3B2F6H8H8,CAT04-2-2,0,1,1,17.01,0,4.22,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
B2J0I9H8D4,Produkt CAT04-1-2 B2J0I9H8D4,CAT04-1-2,0,2,2,28.65,0,3.5,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
B2J0H8D4A1,Produkt CAT05-1 B2J0H8D4A1,CAT05-1,1,1,1,22.17,0,5.42,5.42,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
D4A1A1A1F6,Produkt CAT07-1-2 D4A1A1A1F6,CAT07-1-2,0,0,1,8.35,0,4.94,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,1.0,0.0,
D4A1E5B2B2,Produkt CAT13-2-3 D4A1E5B2B2,CAT13-2-3,3,3,3,30.13,0,1.04,3.12,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
C3C3E5J0D4,Dodatek 01,DODATEK-01,4,4,4,37.77,0,2.77,11.08,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
C3J0D4H8F6,Produkt CAT15-1 C3J0D4H8F6,CAT15-1,0,1,1,18.97,0,5.67,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
C3E5D4A1I9,Produkt CAT01-1-3 C3E5D4A1I9,CAT01-1-3,5,5,5,108.25,0,9.56,47.8,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
D4A1E5B2C3,Produkt CAT13-1-2 D4A1E5B2C3,CAT13-1-2,0,2,2,25.98,0,1.93,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
D4A1A1A1F6,Produkt CAT07-1-3 D4A1A1A1F6,CAT07-1-3,2,1,2,27.96,0,6.33,12.66,1,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
D4A1E5B2B2,Produkt CAT13-2-2 D4A1E5B2B2,CAT13-2-2,0,1,2,11.47,0,3.69,0.0,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,1.0,
,Dodatek 08,DODATEK-08,6,6,6,6.84,0,0.25,1.5,0,0,0,18.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,18.03.26,2,2026-04-20 17:42:40.513432,0.0,0.0,
